7.920681578312086532e-04,2.738357581328758172e+00,7.157892828851938248e+03,2.999046584859662801e+00,1.391700434530130093e-01
1.251756495181469316e-03,1.645671950034610420e+00,1.166477252030372620e+04,4.052480274455986020e+00,2.035501853918414428e-01
-4.358981638727124305e-04,-6.056141276612533098e+00,-7.854499365095049143e+03,-7.390307965127619338e-01,-6.122173577927639831e-01
4.206597758046452828e-04,5.283692834900847402e+00,1.061592697618156672e+04,8.158821629196244540e-01,7.443516949728572474e-01
4.085983447874441264e-04,4.909095257278382363e+00,1.462808382719010115e+04,9.895072534667987973e-01,8.236076255582536199e-01
-4.738157980572877239e-04,-4.371802088004877795e+00,-1.803026087427139282e+04,-1.198909078362998093e+00,-7.040835819291947351e-01
1.696570617837157196e-03,4.759336258296187894e-01,1.647622996146976948e+04,4.678366417089050877e+00,2.522227185649771330e-01
2.033896970336920504e-03,5.205726579020059476e-04,2.088114804263412952e+04,4.801166761711535003e+00,2.750011081682249836e-01
2.941147707039140960e-04,6.648722656262834541e+00,3.557768528364598751e+03,5.431901353930776999e-01,2.870126144568999615e-01
3.684357503336779674e-04,6.312777851521942374e+00,5.227914813026785851e+03,6.241538067679265334e-01,4.223663461068986602e-01
-2.410558955528984153e-05,-6.195934490378041559e+00,-1.949363116025924683e+02,-5.062109178369219586e-01,-6.687465098494929303e-03
-3.764801880703609073e-05,-6.981181702805383971e+00,-3.032595454333350062e+02,-6.902487054080500561e-01,-1.019425050780633189e-02
9.207291356939566543e-05,5.404308438587996477e+00,7.536033724658191204e+02,1.090139062007818183e+00,2.328855539427602400e-02
-1.438990845524261626e-04,-5.259868791219992623e+00,-1.188296675335615873e+03,-1.444053642389979242e+00,-3.533885713693261932e-02
5.161987817459590296e-05,6.787783266684419559e+00,4.190784450992941856e+02,8.284038708099130677e-01,1.373938369361679332e-02
7.052205786019254867e-05,6.313901549847880545e+00,5.734961220175027847e+02,9.751883335701524436e-01,1.832768959278844451e-02
1.149469290790401492e-03,3.222068662660567462e+00,2.250204946706444025e+04,1.987840568257646323e+00,3.235551041273137529e-01
7.588578452240193981e-04,3.947451197930721634e+00,2.123585492741782218e+04,1.558532752581476721e+00,5.065684927896567658e-01
1.589679397154683473e-04,5.848428680461939422e+00,1.362614917777478695e+03,9.041255272114629982e-01,3.235204569937137620e-02
1.216159167227744804e-04,6.265990594493833221e+00,1.033628453612327576e+03,7.655709992164135835e-01,2.568727205794252635e-02
1.011215398370906210e-04,7.074589887948150135e+00,8.516492966040968895e+02,7.002325591671668681e-01,2.203083370260823862e-02
7.068289411117423043e-05,6.547257354461073930e+00,5.896590768694877625e+02,5.357307061806126924e-01,1.579203226528785170e-02
-2.034178664670150717e-03,-6.643768671201055872e-04,-2.095721946153044701e+04,-4.762383401222451518e+00,-2.736601284113797106e-01
-2.122448080432640886e-03,-4.343281316151264004e-01,-2.367172218387573957e+04,-4.294020187595926075e+00,-2.632056490270072713e-01
2.046307083528342476e-03,1.481660823707743546e+00,2.569754736712574959e+04,3.657796472575919555e+00,2.532842407149525910e-01
1.673515325877113690e-03,2.548992473129516156e+00,2.511979389086365700e+04,2.796370206222347221e+00,2.604354155471133025e-01
3.683793121356093020e-04,4.124884408801184676e+00,3.106104329712688923e+03,2.547692408707413758e+00,8.373663901022924960e-02
-2.360429876835078980e-04,-5.001314525924057008e+00,-1.964254570624791086e+03,-1.977188576995096314e+00,-5.589324736321316101e-02
-1.423936374012098468e-04,-7.059397820313955130e+00,-1.243826588504016399e+03,-6.988367867814047063e-01,-8.283354196678441306e-02
-8.956040285496458687e-05,-6.661865340981282912e+00,-7.671139456629753113e+02,-5.449542646232478083e-01,-4.975183501926627727e-02
-3.062581893346296336e-04,-6.175824799453547342e+00,-2.884265127690508962e+03,-9.555160320608809821e-01,-2.011779145016074355e-01
2.032963693404859563e-04,6.527707581856208030e+00,1.832035909671336412e+03,7.977745368516145907e-01,1.252517925353172634e-01
-1.006903273366185772e-03,-1.848053094760955251e+00,-8.864589990977256093e+03,-4.563235295262194846e+00,-2.086139956196637057e-01
-5.538376979014702876e-04,-2.842582125429855999e+00,-4.754239012055099010e+03,-3.120173708159265313e+00,-1.203006402454258050e-01
-1.818203915739639506e-03,-1.113229619144864586e-03,-1.743930375761538744e+04,-5.241186539571466518e+00,-3.616007824367298840e-01
1.448771454020501056e-03,5.305231637091550878e-01,1.321127144007384777e+04,5.228551890130854751e+00,2.887665519472495390e-01
-2.233170487404480687e-04,-5.664717452135898945e+00,-1.934627255119383335e+03,-1.144028566887617560e+00,-4.371454448691084599e-02
3.235760637562467082e-04,5.408688494556482595e+00,2.839813821230083704e+03,1.486465687194050256e+00,6.049942632319673524e-02
9.826855484397548340e-04,2.892156258746310993e+00,9.158402960024774075e+03,3.178066642257373342e+00,1.518288412137481502e-01
1.351300572585918940e-03,1.562766598434168097e+00,1.299066976420953870e+04,3.861103207209517940e+00,1.908976609316199446e-01
4.706161740518107601e-04,4.879978535568860742e+00,4.196833283718675375e+03,1.931263903520684222e+00,8.344667368750478820e-02
7.603912022006097896e-04,4.488835547276445403e+00,6.914782630860805511e+03,2.775062361652822052e+00,1.265605785387856341e-01
1.703595171101359340e-04,6.453944094857575919e+00,8.420325672738254070e+03,5.292082784397733608e-01,6.736789237671608754e-01
-2.715871608566226660e-05,-6.039314286487902805e+00,-1.113711782247573137e+04,-5.986069898251870081e-01,-7.756047186234800161e-01
1.957142571576781388e-03,4.999702305800918789e-01,1.958235792334377766e+04,4.933543214639509955e+00,2.475833001430018110e-01
2.272894459871521635e-03,9.919207770762324388e-04,2.391703257323801517e+04,5.083996401138200838e+00,2.520475107571390483e-01
1.916777031822941568e-03,1.387481124211385142e+00,2.394056603122409433e+04,3.437977055924984260e+00,1.463401479523526172e-01
1.664553744984314078e-03,2.541313584053117136e+00,2.399395332677662373e+04,2.798115693084606281e+00,1.070145849400623989e-01
-1.892875890652875046e-03,-7.741407946320374555e-04,-2.000665276743471622e+04,-4.198564971321978589e+00,-2.077436182276644061e-01
-2.269657788520056552e-03,-4.536838903636486453e-01,-2.568830992275476456e+04,-4.498459872400810688e+00,-2.113289023603014960e-01
4.491177566013366661e-04,5.058803176151290160e+00,2.221775516225211322e+04,1.391373120982805078e+00,2.391426352857752291e-01
-4.960260191460201344e-05,-5.474416781241876251e+00,-2.062477771258726716e+04,-1.106065585686768493e+00,-4.359414419751142522e-01
1.379351346038483472e-03,3.761335381551837109e+00,2.474176996414206224e+04,2.328772405730023642e+00,9.655851971025093683e-02
8.246909123385964824e-04,4.058139745019112787e+00,2.111986894825100899e+04,1.607741565555398155e+00,1.161092200966882260e-01
1.553324860550857431e-04,-5.521892873000764368e+00,-1.738159427889436483e+04,-8.542306582835134110e-01,-6.356619184490734931e-01
1.350125625577200535e-04,-6.090650263012207688e+00,-1.514083774425461888e+04,-7.448553957715550178e-01,-8.209580858787374202e-01
1.114859588853552453e-03,5.184355859791615728e+00,1.349863679439947009e+04,2.053190347280255956e+00,8.147395239314348947e-01
1.447681916268373382e-03,4.120397828336876067e+00,1.862198836759850383e+04,2.549208374275124811e+00,8.919552885456734082e-01
-1.644888405859541236e-03,-2.688367721460211524e+00,-2.052087098748236895e+04,-2.954905114166859192e+00,-7.052124465888613969e-01
1.734702347622690257e-03,1.382107916852354901e+00,1.971303025782480836e+04,3.418200528487467249e+00,4.948634646086198519e-01
-1.876282107130113541e-03,-4.414902680307632443e-01,-1.937890533988177776e+04,-4.362070654924183444e+00,-4.106237322038936433e-01
-1.657839542380433245e-03,-8.630043659263023949e-04,-1.593278570845723152e+04,-4.745612137531332486e+00,-3.300976731485816273e-01
-3.629816753751650407e-05,-6.768941630295476131e+00,-2.937576971501111984e+02,-5.525560515147885932e-01,-9.548708016254004588e-03
4.728590190559304790e-05,6.452724102185793953e+00,3.835818843981251121e+02,6.372504225185431359e-01,1.214662123932521570e-02
-5.152797702130830883e-04,-6.376596255441781658e+00,-5.169073973998427391e+03,-1.288645501361535883e+00,-3.619576953954843357e-01
-7.725081967323585777e-04,-5.836833594859539787e+00,-8.469317219499498606e+03,-1.605639367863024747e+00,-5.725007075309845872e-01
-4.392542394170128868e-04,-3.962066494248609683e+00,-3.774430115316063166e+03,-2.444990565413450501e+00,-9.218264778810257576e-02
-2.814897565871796810e-04,-4.708826881904760953e+00,-2.382023724906146526e+03,-1.859712827491336151e+00,-6.196630191287763600e-02
1.842695370577178578e-04,5.217346496147923673e+00,1.541969455354847014e+03,1.431135424091698694e+00,4.228618976047011924e-02
1.366785870190299510e-04,6.124882278002456992e+00,1.132558154769241810e+03,1.234384086000247294e+00,3.248606185223282955e-02
-1.925700780057223484e-03,-5.480645936626118162e-04,-1.909330885782651603e+04,-4.979852836381235548e+00,-3.243028342832813271e-01
1.474946131208932807e-03,4.709645626647400718e-01,1.384221397663094103e+04,4.636693641968983037e+00,2.593203984246174043e-01
1.082553440217869957e-03,1.682584826356208874e+00,9.764725943867117167e+03,4.149004054257192209e+00,2.024123046223607891e-01
7.043856355333600683e-04,2.981078961249331361e+00,6.179001470018178225e+03,3.269663216955813745e+00,1.399732132187828104e-01
-9.998112171649536624e-05,-6.749812549930172878e+00,-8.227737280614674091e+02,-1.041767622153524142e+00,-2.452462496461758207e-02
-7.028975282495610532e-05,-6.861639915330149719e+00,-5.743894418786512688e+02,-8.366401876861028208e-01,-1.770606741573475806e-02
1.560427117912576973e-04,6.560853212203169527e+00,1.435863235369324684e+03,5.362483212480823047e-01,1.021315783323455822e-01
2.395858948016639208e-04,6.822202961036968105e+00,2.312214853212237358e+03,6.748338812752568971e-01,1.689341188100559332e-01
1.663336788909826639e-03,2.558690485463641640e+00,2.356931186039745808e+04,2.810479556215551344e+00,5.276029431688809002e-01
1.842769706472288833e-03,1.370819094965660012e+00,2.233974462389294058e+04,3.388211228262698160e+00,3.824681868537407881e-01
-9.643533200864056647e-04,-4.094618715060923009e+00,-1.666002044784277678e+04,-1.619804949750330625e+00,-8.155870752139061652e-01
1.319488724519503374e-03,3.565107086285539406e+00,2.179218505410850048e+04,2.202823020100022067e+00,7.307026758202038730e-01
6.724909051580838827e-04,5.797550888970464555e+00,8.848712088558822870e+03,1.171417233961707050e+00,6.317970049001181421e-01
8.350249878809900845e-04,5.073190118398047233e+00,1.295303355765715241e+04,1.394360715729270561e+00,8.158001955675698857e-01
3.031064342211557574e-04,5.761521571502230543e+00,3.135507010765373707e+03,7.039969195647566291e-01,2.336238780070116761e-01
-4.905228254660651483e-04,-6.213623223373989646e+00,-5.610036100909113884e+03,-9.607982124891045750e-01,-4.180282593902746036e-01
-1.753493417410526998e-03,-8.877216311695362936e-04,-1.743313911440968513e+04,-4.499906356052580492e+00,-2.950369219711400093e-01
-1.981225451955541655e-03,-4.278827588341742039e-01,-2.134742887590080500e+04,-4.234989606725565459e+00,-3.413865598762648168e-01
7.094980455702386930e-05,6.819378812755512165e+00,5.868591372668743134e+02,6.725190202822480812e-01,1.691356173225646090e-02
5.294152944727782191e-05,6.857153760832579437e+00,4.358731112703680992e+02,5.588703961697629730e-01,1.293610375456256262e-02
-1.126263256422661249e-04,-5.511443945578140102e+00,-9.459824572969228029e+02,-8.492285454818169210e-01,-2.533715282851196210e-02
-8.689287629855450639e-05,-6.030781228140011940e+00,-7.213606498539447784e+02,-7.343087924907225617e-01,-2.010243619132096385e-02
2.632433747184781707e-04,5.605432940132412334e+00,2.251056501686573029e+03,1.535344401748872212e+00,5.478491807704587852e-02
-1.707121036369106594e-04,-5.636625890312559228e+00,-1.443346620923839509e+03,-1.134376578962007498e+00,-3.702757522254868788e-02
5.604402260315563674e-04,4.004370502887522498e+00,4.948075597293674946e+03,2.467227580142556942e+00,1.051804033603457450e-01
3.972617855850907299e-04,5.121546788980196219e+00,3.445478963844478130e+03,2.019906748962089882e+00,7.881903386038568993e-02
